artist_id,artist_name
1397522,Milica Todorovic
94650,Halid Bešlić
1388943,Dino Merlin
1388960,Nemanja Nikolic
1119010,Mile Kitic
1095291,Seka Aleksic
553740,Aca Lukas
12039,Sido
3154301,Slick One
1388945,Sasa Matic
9280570,đani
5210092,Bausa
1388932,Viki Miljkovic
839069,Andre Rio
63457202,Jovem Dionisio
45663272,L7NNON
51018902,MC Danny
14795715,MIH
8343962,Not Your Dope
2619,Ciara
8700894,Gabily
66952022,POCAH
11134,Trey Songz
2220,Mario Winans
136198512,Dj Dm Audio Production
11481726,MC Mirella
14658687,MC Luan da BS
1005072,DJ Victor
51635082,MC K.K
73196982,MC Bruna Alves
92329732,Mc Pepeu
115304412,Mc Paiva ZS
65501912,DJ Matt D
80177662,DJ Dozabri
5798710,Haikaiss
96749622,Sony no beat
99511162,MC Gontijo
5918943,Mc Livinho
115438162,DJ Patrick Muniz
77157522,MD Chefe
141621392,DJ CIRILO DE CAXIAS
54841642,MC Zaquin
8854200,MC Cebezinho
80007832,Selton DJ
14854891,Mc Jacaré
112522052,Gabb MC
78466892,Long beatz
67431042,Braão
83557722,Mc Menor HR
114472782,Teto
7398914,MC BN
2137,Trapt
10778,Mark Mancina
282,Mandy Moore
11389676,Auli'i Cravalho
4592596,Noah Cyrus
288567,Asking Alexandria
9146132,NEIKED
5084069,Starset
2912,Alan Menken
2625,JoJo
11389666,Olivia Foa'i
5711,Chad Kroeger
749,Nina Sky
5762,Hinder
10977,Paramore
407361,Grace Potter
12115,Sick Puppies
585,Christina Milian
11389674,Rachel House
3618621,Haim Israel
94050892,ryuu竜
9815068,potsu
115797622,Robomani
127517,Rami Kleinstein
12100254,Benaia Barabi
7912872,Petit Biscuit
92401112,Pokesh
964,Yeah Yeah Yeahs
6257124,Alvan
12329424,sugi.wa
10326512,Etyen
418,Weezer
13282367,Victor Marc
7892832,Westerman
138861,Louk
2310,Foreigner
3452,Parov Stelar
8,Placebo
158548462,Superdream
11894875,Panta Ray
2111571,Bassti
11656197,Quickly Quickly
14186677,Kirito
1661991,Montmartre
150298322,Trei Degete
14077565,Shotei Hanevuah
5376408,GAULOIS
4795027,Eliad
4740325,Dom Dolla
136645872,No Limit
68078082,Toro
93644052,sftspkn
7210088,Kavv
80487,Peter Fox
143,Dido
40,Corona
998013,Alexandra Stan
7255346,Young Guv
5513623,Abducted By Sharks
5303190,Amber Run
1621,Gil Scott-Heron
641,Vitalic
10087002,070 Shake
181041,Max Cooper
929,Electric Six
263289,I Like Trains
466684,If These Trees Could Talk
1692,Plaid
13818685,Frank Herz
6236360,Anton Dhouran
5381952,Bongbeck
51120392,Kevin Tran
339475,Paul Thomas Saunders
8795786,Ohne Alles
6263,Véronique Sanson
1539961,Trent Reznor and Atticus Ross
5766957,Camilla Sparksss
13883121,van den Bear
3933641,Wizkid
6005156,Felix Ayerza
1414,16 Horsepower
168563377,Ring Boarder
172889397,Emileca Jocos
185417187,Qe DonK
152489892,Paul Kaseke
93981802,Marlene
185424677,Hafeez Fahmi
11288980,B.a.S.I.C.
131268762,Marcos Winicius
183967067,Prince Aghedo
170405037,Vilastro Cano
154089842,Laura Mazon
183042597,Tag Bro
190071237,Harry Tung Lam
174711357,Cabel Marbels
186990017,MegaxxK
182749757,imma Siesta
15355,Chitãozinho & Xororó
188528417,Javcop Wrinske
165911837,Twich Gren
183296447,Pikori Hitto
4853473,Dylan Duncan
188479807,Gaxtrin Kateig
242266,Alcides Gerardi
160124602,Charles R Corriher
185527397,Sarah John
120203022,Svi smo tu
75789622,DJ Nidzovakis Blejakis
185039597,nisac queta
13940199,Xan $olo
185304797,Wedon Feron
156159,Ras Mc Bean
189328397,Do Ba Thanh
243151,Dalva De Oliveira
184550257,Carlene Long
4581008,Gustavo Moura & Rafael
168265527,Gorcilovski
185033407,SJ Greene
184744467,James Knoxx
84320382,Raw Spices
122618,Cauby Peixoto
184609187,Bow Dean
189455297,Doan Lam
166294257,Justin Xie Zya
172735957,Tony Hemcarim
98943572,Maia Irawan
186642237,Lil Lavie
175383727,Mary Valko
184958507,Renji Haser
168719287,Leonard Burleson
185524127,Bandy Allan
12524,Clara Nunes
184935497,Kimberly Penedo
185027727,Mayya Soothing
120645272,James Ludka
172901247,Mohammed Kain
186512817,Hannah Overgaard
183558967,Joserin Socleri
184170717,Kanisha Wint
99914792,RVSPY
63,MC Solaar
81853,Kanui & Lula
442719,Vicci Martinez
185972,Havana Delirio
293767,Edward Maya
4957186,The Reggister's
2198,Eruption
82235022,MYLØ
453813,Matthews Southern Comfort
1462230,Charli XCX
8701,Les Poppys
1231,INXS
105,Nelly
118823002,Dance Fruits Music
8257,Badfinger
2340111,Rhye
102510712,7th Sound
10365,Luna Parker
9707482,Her
1635202,OMFG
990,Mike Oldfield
7317,Bisso Na Bisso
74309,Lil Wayne
483898,John Lees' Barclay James Harvest
290105,Nomads
1627,Christophe
3037,Genesis
1178767,God Made Me Funky
980,The Jacksons
15418,Dave
6652,Samantha Fox
9662,Timbaland
10533439,Fernando Santa Maria
7019,Sporto Kantes
59192102,Bossa Nova Covers
83427,Arne Vinzon
13117,Hervé Cristiani
7537,Pierre Bachelet
995510,La Femme
985109,Jessie J
86535,The Maisonettes
1645365,Tony Junior
69814182,ascendant vierge
3196,Irene Cara
12869727,Acraze
8215,Talk Talk
5993,The Whitest Boy Alive
99118,Paul Revere & The Raiders
149264,The Buggles
9009,Yelle
6991,Meja
308,Boney M.
352219,Soulja Boy
6691,Shinedown
57582,Radium
7262346,Scott Molloy
108456,The Prophet
7818990,Kris Barras Band
490,Hoobastank
3265621,T>I
2092,Alter Bridge
2228171,White Noise Research
146645,Imelda May
16994,Micky Green
12170922,Eli Smart
13337229,Mackenzy Mackay
162248,Charlie Winston
2237,J.B.O.
,
7024,Kristin Chenoweth
13700433,FiNCH
8320,Marco Masini
764,Joe Budden
267,DMX
1018354,Jaden
4400138,Chance the Rapper
1272458,Bad Meets Evil
1629240,116
456386,Eliezer Setton
5942214,Joyner Lucas
12099282,Alfie Templeman
2514,Kelis
78092642,Earl
6048,All Saints
95902922,Leno Brega
61145262,Guilherme & Benuto
7317188,Vitor Fernandes
11892363,Marlon Góes
6121,Alexandre Pires
15301169,Little Baby Bum Nursery Rhyme Friends
445137,Glee Cast
1783,Creed
3214721,Germaine Franco
288055,Mr Hudson
10104154,Peppa Pig
340,3 Doors Down
5634,McFly
3176381,Robby Benson
58978272,Stephanie Beatriz
5507919,Andrew Davenport
7023,Idina Menzel
5614581,Diane Guerrero
2191,The Drifters
6814,The Beautiful South
4492087,Bebe Rexha
15190997,Fireboy Dml
12243,Taio Cruz
4677655,Lauv
14181947,D-Block Europe
13129,Uncle Kracker
101176,Edson Gomes
104293862,Josué Bom de Faixa
4633394,Les Hemstock
47339012,Inoblivion
4147,Lange
1428225,Craig Connelly
10084874,Leroy Moreno
295935,Richard Durand
15214,Vimana
3064,Rank 1
1518234,Paul Denton
440172,John O'Callaghan featuring Audrey Gallagher
4730,Paul van Dyk
1424602,Maluma
8266,Najwa
6410604,Tai Lawanson
2623,Cassie
67244002,BENEE
1148,Annie Lennox
2369,Al Green
4888349,Black Atlass
700,Aventura
182449,William Fitzsimmons
1272674,Romeo Santos
110,Craig David
1211085,Still Fresh
55514952,Dixon
1530634,C2C
690,Baha Men
5719262,FEYNMAN
5355382,Trinix
4613635,Emilee
122476832,Sandra Dresdner
183979777,Speed Sounds
5916,Teriyaki Boyz
9420,Atari Teenage Riot
8506054,Ghost
13923487,Stray Kids
8719366,Hwa Sa
15065941,(G)I-DLE
80901102,Connor Kauffman
111567892,P1Harmony
7161880,MAMAMOO
78598292,LOONA
170261417,TNX
10504527,Lewis OfMan
9834474,YONAKA
62831,PENTAGON
438810,FLETCHER
14106799,WayV
9031142,j-hope
324922,Grandson
3649631,ITZY
14808825,Mazie
338654,Red Velvet
5617685,Luidji
9102618,Jinyoung
14816417,Leah Kate
9803116,Tiee
15827,Elis Regina
373974,Turma do Pagode
244332,Imaginasamba
6625934,Prettos
56750942,Encontro de Batuqueiros
4904544,Thiago Martins
66765662,Davizinho
361382,Samprazer
14079749,Grupo Misturô
48634472,Vou pro Sereno
330252,RDN
5256014,Thiago Soares
4334,Maria Rita
1412271,Grupo Kiloucura
1129,George Harrison
151551,Rodriguez
708,She Wants Revenge
4722,Robert Wyatt
5837720,Jérémy Frerot
13612387,Måneskin
7042,Henri Dès
1391773,ROCKETMAN
1137,Tété
8975392,Sarah McCoy
10194296,AK Ausserkontrolle
582098,Niña Dioz
158083,Dosseh
70757872,Libianca
492716,Rin
4390053,Anitta
59199,Peep
4578590,Little Simz
1419381,RAF Camora
16733,Kayna Samet
318108,Danna Paola
161943582,BOBYTO
10617075,Yade Lauren
121720672,Starboy
56094992,Omah lay
211187,Fairuz
51305922,Asake
14289,Médine
14587581,Pongo
287095,Dixie Cups
158410,Elaine Stritch
151294282,Blue Rojo
115504672,Teqkoi
151043,David Archuleta
170114877,nidyu.
168784727,Arcana
5211485,Нумер 482
8026,Nightmares on Wax
3281651,TV Noise
1346247,GRiZ
10259122,Tim Dup
13535137,Free Flow Flava
108,Goldfrapp
90516,Klaas
86568512,SadZilla
8026927,Charlotte Adigéry
210977,Gesaffelstein
535,Deftones
120927282,Susano
52876842,The HU
10552865,Janice
406623,Ibrahim Maalouf
198137347,Megadeth
142381,Deadmau5
6927617,French 79
9024606,IAmDLOW
525643,Skrillex
5471465,Fatbabs
1635714,Chet Faker
4803501,The Electric Swing Circus
73161702,Sunday Morning Jazz
78207322,Restaurant Lounge Background Music
4964378,James Butler
108729542,Jazz Cafe Lounge Background Music
1608,Jacques Higelin
470349,Walk Off the Earth
280627,Kesha
1197900,Scatman Crothers
2207,Judy Garland
7489,Carlos Núñez
1370672,Jeff Goldblum & the Mildred Snitzer Orchestra
7486,Sammy Davis Jr.
1141019,John Newman
2181,Busted
311820,Ellie Goulding
1836171,Alexandre Astier
2581191,Victorious Cast
613,Marilyn Monroe
5297266,Jão
4011,Jason Mraz
400864,Jen Foster
3293,Paco de Lucía
392698,Young the Giant
794505,Calcinha Preta
10668247,Whethan
1702209,Humberto & Ronaldo
9362346,Preto no Branco
269973,Zezé Di Camargo & Luciano
12208250,Kemilly Santos
9551216,Latto
649162,Daya
863868,Surfaces
449941,The Traveling Wilburys
883421,Cody Johnson
2560961,Carole Fredericks
3126151,Tierry
10467327,Asas Morenas
69335572,Banda Nova Reação
9840654,Banda a Favorita
132937152,FM O Dia
56323252,Sheldon
5135133,Tá Na Mente
3876,Air Supply
1092645,Aviões do Forró
5657,Barbra Streisand
4742533,Moleca 100 Vergonha
12759119,Priscila Senna
114301792,Banda Eternamente
13378963,Banda Boa Toda
1263294,Robinson Monteiro
5634993,Tropykália
243658,Evinha
13336803,Devinho Novaes
95529622,Anderson Neiff
6077584,Mara Pavanelly
533645,Chrigor
5387360,Edson Lima e Gatinha Manhosa
6114576,Brega
10672471,Mano Walter
5053914,Musa do Calypso
12424774,MC Barão
119719522,Marcynho Sensação
73018,Kalash
13922905,Ken'zii Bwa
246374,Young Chang Mc
55771,Tanya St-val
4986771,OBOY
2590411,Maurane Voyer
9644268,T Kimp Gee
12248736,FAVE
67704872,Ocevne
90493252,Le Cok Sportif
78768652,DJ Chinwax
292949,Dinos
4907510,Jok'air
70942,Willow
159452,The Last Shadow Puppets
14706223,UTO
49569212,Matilda Mann
285,Kaiser Chiefs
1675521,Refuge
10147346,Caballero & JeanJass
1774,Les Wriggles
6058,Ratatat
3252,Les Wampas
5550214,Scarlet Pleasure
395989,12th Planet
484370,Jeanne Added
7834060,Muzzike
11626663,Pelé MilFlows
80415,Altamira
55632962,Mizzy Miles
6515215,CMK
13063581,Isaías Saad
10399494,Oik
5049073,3030
100995802,Welisson
122273122,João Zoli
4828888,Majewski
8675234,Nanpa Básico
5700769,Borges
10319560,Clara Lima
52199132,PZR
94336582,studiozada
165068547,Stanley Castro
147783602,Dom Vittor & Gustavo
99588502,Simøn
49657542,Kaile
136754282,Real Nage
242704,BIN
1388,Émilie Simon
4203,Tri Yann
14508475,Michèl von Wussow
11979250,Kinder Spieluhr
140373392,Weimar
65236,Westernhagen
567203,LUNAX
5432334,Rilla
3702,The Alan Parsons Project
1398,Wilson Pickett
13258027,Tream
275306,Tube & Berger
9068122,AnnenMayKantereit
1159,John Lee Hooker
210923,The Inspector Cluzo
12160,Freundeskreis
108167032,SCAPECHER
2798,Van Morrison
2318,Etienne de Crécy
259609,Pony Pony Run Run
74337,Gabriella Cilmi
1862,A Tribe Called Quest
13234,David West
73,Nas
308440,Népal
5843,Fergie
17295,Kanka
7569500,Ashh
9197980,Damso
3049,Superfunk
745,Will Smith
245646,Tha Trickaz
57835,Mo'kalamity
16745,Estelle
5792,Ryan Paris
515697,AWOLNATION
5025,Kery James
1008,Big Red
974,Doc Gynéco
4026,Ayọ
15012,Newton Faulkner
383,Death Cab for Cutie
2078411,Milo Greene
3722281,Houndmouth
495889,Renascer Praise
1111393,New West
3803881,Kodaline
2025,Cyndi Lauper
9088060,Nomade Orquestra
1030815,Dabeull
261565,The Temper Trap
5111,Kat Onoma
1199170,Tez Cadey
308253,Dub Inc
1315,Black Rebel Motorcycle Club
3131,Alison Krauss & Union Station
54638,Myriam Makeba
7688082,Alice on the roof
369561,The 2 Bears
13492,Chris Garneau
7548984,Oxlade
74444,Fleet Foxes
6067766,Alice Merton
12088868,Lewis Capaldi
10138540,Chloe x Halle
99377492,Lil Ground Beef
61701582,Victony
120338632,BGYO
12140800,Biig Piig
443070,Gem Club
523,Kenny G
9915,Big Country
218,Katie Melua
10385666,SAINt JHN
281508,Tom Frager
758,The Servant
256404,Donna Hightower
4448630,Maes
2483,The Black Keys
1412054,Noel Gallagher's High Flying Birds
621,The Hives
7691,Los Hermanos
5114288,Maneva
843,Audioslave
13544,CPM 22
599,My Chemical Romance
5674606,Greta Van Fleet
822,Black Label Society
71035,The Parlor Mob
3019,Skid Row
11072136,The Teskey Brothers
396351,Casper
373,Staind
3566,Rise Against
327,Bullet for My Valentine
823,Ozzy Osbourne
3087,DOPE
9315,Skillet
98,Evanescence
421,Bloodhound Gang
172184967,Hitzin do Fluxo
112216312,Bruno & Denner
61302392,Casa Worship
10673381,twocolors
150411,Klüngelköpp
474,Ace of Base
66062032,Jerome
13585,Höhner
4606572,VINAI
1654619,Mi Casa
281905,Rob & Chris
16446,Mickie Krause
3323,Reamonn
5770,Bläck Fööss
84451032,Alphi
77075,Brings
10041,DJ Antoine
11693915,Cleez
1744841,Hans Süper
1961891,Djane HouseKat
160528022,Risad Remix
6923547,Night Riots
2487301,Echosmith
451347,Stars On 45
7655936,APRE
3438,Blind Melon
1189,Seether
12607183,The Marías
1865,Soundgarden
8398,Steelheart
1026,Nightwish
1551,Bush
1071,HIM
691,Alice in Chains
11361878,Rex Orange County
17030,Eddie Vedder
3118,Sevendust
626,The Corrs
4522497,The Walters
2111,Billy Idol
1779,Bruce Dickinson
412908,Shiek
3583591,The 1975
10038450,Taron Egerton
69608182,Brendan Eder Ensemble
5549375,Novo Amor
65850742,Kit Connor
12199790,Kolinga
292185,Selena Gomez
5245183,Daniel Caesar
4805,Satyricon
398769,SBTRKT
4549714,Jullian Gomes
181127,Palace
4432412,Eric Bellinger
4792609,Phora
5898689,EARTHGANG
2544,G-Unit
1358437,Black Motion
6006756,Tom Misch
9053,Whitesnake
2255,Faith No More
15617,Chase & Status
12385914,Still Woozy
2512,Ol' Dirty Bastard
7081,Buju Banton
5593,dead prez
1663,Moloko
4989034,Rich The Kid
436233,Snakehips
314870,Black Coffee
11050630,Sabrina Claudio
7645,Bloodbath
1057598,Black Hippy
10508215,Franc Moody
113347032,Srno
4452092,KAYTRANADA
2134241,MORADA
1704931,Rachel Novaes
14733149,Débora Vargas
4789188,Juliano Son
1648978,Paulo Cesar Baruk
464912,Oficina G3
4023522,Gabriela Rocha
9276756,Ministério Zoe
2555371,André e Felipe
5375338,Ministério Vineyard
14863985,Purples
9459466,Alessandro Vilas Boas
1511656,Nivea Soares
598,John Mayer
7765128,ANAVITÓRIA
194162,D'Mixmasters
1029,Téléphone
75496,Sharleen Spiteri
6396188,Anne-Marie
2420,Demis Roussos
54128,Dick Rivers
492792,Joël Daydé
94851,Jorge Ferreira
4673951,Carlos Ribeiro
17147,Frédéric François
330762,Camillo
97655,Marco Paulo
16989,Tagada Jones
1485971,Lorenz Büffel
482758,DJ Snake
12391160,Franker
13289171,La petite culotte
13866,Andre Verchuren
14779157,Kizz Daniel
650526,Zephyr 21
6573967,YouNotUs
1059460,Jon Batiste
1465570,Lucas & Steve
4763,American Hi-Fi
17003,A Day to Remember
1278,The All-American Rejects
2682,Henry Mancini
72041,Yuksek
241841,Maurizio Pollini
2049,Cassius
4533387,Teresa Cahill
390174,Fatoumata Diawara
298705,Wiener Philharmoniker
635,Paolo Conte
5912,Klaxons
1215,Birdy Nam Nam
1051958,Karol Teutsch
2508,Digitalism
11809227,Zeg P
390,Booba
535041,Maude
102,Chris Brown
558,Mis-Teeq
15969,Taïro
9134960,Marwa Loud
7099,Damien Sargue
15216967,Master KG
85082932,1PLIKÉ140
383528,Charly Black
6545727,Hornet La Frappe
2367,Sisqó
1680056,Ameritz Tribute Tracks
53345732,Eva
11312928,KALO
13442,Sean Kingston
378392,Colonel Reyel
731,B2K
5876247,Gradur
151224542,Ambiance Skandal
4848962,The Winery Dogs
2210161,Nothing But Thieves
12969,Richie Kotzen
115895572,Smith/Kotzen
1639453,Eteri Andjaparidze
10880,Joseph Haydn
391788,Gewandhausorchester
1568,Regina Spektor
2174921,King Lil G
2833,Chuck Berry
12096672,Sam Fender
11669089,Armani White
197790,Mist
11203568,Yung Gravy
5879522,Rezz
10189878,Samuel Kim
124422992,MAVE
2184,Static-X
4913080,Hippie Sabotage
278029,2TH
1665444,Fonos
11662773,Danheim
606196,Les Enfants du Monde
80726,Jacknife Lee
67835,Ramin Djawadi
147136312,Mentissa
4616610,Klingande
5431019,Rachid Brahim-Djelloul
6207,Midnight Oil
9881692,Serhat Durmus
378294,Mike Posner
4035403,Macha Gharibian
456714,Yann-Fañch Kemener
594,Alice DJ
13630825,Sounds of Ice
126758,Randall
245739,Solhal
903536,CKay
1678285,Dennis Lloyd
152291,Macklemore
147955,Frances
994,The Bangles
172672127,Das Whale
5171069,The Vamps
59116192,Nicotine Dolls
4506993,Sons Of The East
64221,Michael Franti & Spearhead
4771546,London Grammar
5457941,Gnoss
1653,Iron & Wine
614923,Niteworks
15395,Ed Motta
4123,"Grover Washington, Jr."
288092,Mumford & Sons
172,The Human League
184,James Horner
74378,The Courteeners
6306824,HONNE
2816,Lisa Gerrard
404918,Skerryvore
1233,The Coral
470511,Left Lane Cruiser
1642901,Callum Beattie
878547,Siobhan Miller
5113,Elbow
4291,Soulive
76913702,The Neighborly
10369016,The Snuts
1519274,Fools Gold
330,Backstreet Boys
5254,Rick Springfield
152317532,Fred & Fabrício
706,Silverchair
4527,The Fray
68030,Silva
315054,Sandy e Junior
37,t.A.T.u.
156219442,Fabricio Forrozeiro
477,Hole
9218,José Feliciano
6813,Shantel
7343,Carlos Vives
5449683,Peyton Parrish
13102817,Petit Papa Noël
378599,Chansons et comptines
165,UB40
4323393,Natalie Tual
10600841,La Reine des chansons pour enfants et bébés
1305796,Feliz
280378,Marilia
120888152,Pancada Sertaneja
101023822,Emmy Meli
7559048,Colo de Deus
5290696,Thiago Brado
12854827,"Irmã Ana Paula, CMES"
15588,Maria Bethânia
107666,Birdy
1247360,Dormir
9930130,Djadja & Dinaz
12530904,Rémy
269,Brandy
9916160,Cat Dealers
214925,Joao Neto & Frederico
1606,Seu Jorge
11799,Chris Lake
2240,Sugar Ray
1264687,Fernando & Sorocaba
75980002,Wonderful Escape
182425,Myra
148749,Nature Sounds
6220,Liberty X
67149402,Pierre de Maere
72503,Lykke Li
10296602,Roxane Bruneau
961,Sophie Ellis-Bextor
3,Snoop Dogg
465,Mario
73993972,Miksu / Macloud
265914,Jay Rock
8650570,Trettmann
9602094,Capital Bra
2668241,Gavin James
14956079,Apache 207
72,Fort Minor
49634222,Juju
525046,Kendrick Lamar
292,Disiz
108911822,Tember Blanche
4298407,Reggeton Caribe Band
104683,Barbatuques
11189,Tina Charles
812093,The Naked And Famous
75858,The Southern Death Cult
1526,Bebe
5005788,Juzzie Smith
271922,Showtek
9725086,Smash Stereo
5642649,"Steve Aoki, Diplo & Deorro feat. Steve Bays"
397079,Omar Souleyman
176808907,Lethargic Sounds
50299222,Tamara Canada
3902,Coldcut
317167,Caro Emerald
1658572,Purple Disco Machine
940,One-T
5396204,Kalandra
95527,Neelix
1524799,Cecilia Krull
401020,Erol Alkan
12383494,Douglas & Vinicius
4747778,Chemical Surf
1285,The Used
8480288,KVSH
14161851,Dj Lucas Beat
13167241,Sango
172008,Gringe
7172552,Lujipeka
125532822,AYLIVA
10700527,Teddy Teclebrhan
70207,Marty Robbins
70,Juanes
5000,Seeed
6283,Xavier Naidoo
14320,Jan Delay
9548122,Jukio Kallio
133863,Boris Brejcha
6167,Grace Jones
12103,Prinz Pi
1660131,UFO361
5314403,Danny Baranowsky
407,Nine Inch Nails
1596275,Andri
7131455,Chris Christodoulou
1622,James Brown
828,Dream Theater
210653,Fad Gadget
48912271,Malik Harris
9103538,Haiyti
472089,Kollegah
254,Damian Marley
111385372,Bount
61343932,Pashanim
101893492,Alys Good
126,Snap!
54657112,Catie Turner
10816,Kim Carnes
14705193,Not Yourself
6360,Wamdue Project
61358802,Koralle
90623472,Tesher
471045,Maverick Sabre
9708982,Melim
133173,Kevin Rudolf
1825,Madness
1004,N.W.A
1059974,Black Pistol Fire
7789480,Rat Boy
11573699,Clairo
13181,The Pigeon Detectives
6819,Eliane Elias
174348,Rudimental
2943,The Troggs
260186,The Rosenberg Trio
14117275,"Zen Meditation and Natural White Noise and New Age Deep Massage, Relaxing Mindfulness Meditation Relaxation Maestro, Deep Relaxation Meditation Academy"
211010,Dexter Freebish
15712,Wang Chung
428,CAKE
261212,The xx
169321,MC Lyte
110241392,Basic Elements
13656,The Wombats
713014,Sarah McKenzie
7542,Da Lench Mob
8346,Nena Daconte
890,The Dandy Warhols
16522,Funky DL
826774,Miles Kane
381,The Cure
461,Shaggy
93246,Amen Corner
1475,David Gray
9183,Alexandre Desplat
443,Les Ogres de Barback
73526,Janusz Olejniczak
251440,Baden Baden
152789,Pnau
78498562,Charlotte Hervieux
7790364,Ehrling
7981212,LVNDSCAPE
14359543,Som Do Reino
8659952,Gabriel Guedes de Almeida
3618651,Hatikun Haklali
11347414,Static & Ben El Tavori
805315,Avraham Fried
261264,Inna MODJA
11217,Kobi Peretz
95058,Subliminal
447424,Maurício Manieri
4244787,Lucas Lucco
361639,Paula Fernandes
67842882,Vitor & Cadu
4870719,Liu
298968,Bibio
244698,Jorge Vercillo
1624705,Conrado & Aleksandro
1294975,TIAGO IORC
1444643,Jerry Smith
65290,Frejat
5160091,Lucas Reis & Thácio
464921,Jads & Jadson
114140,Nenhum De Nós
12462878,Juan Marcus & Vinícius
5608,Gretchen Wilson
1025060,Damares
125011972,Mc Teuzin PV
147184,Pixote
1893,Rita Lee
346,Jimmy Eat World
2708,The Blues Brothers
3184,Zouk Machine
101037322,Kalipsxau
1448671,Aim'a Nou
12743815,Dieson Samba
598136,SIX60
5412407,Sech
5563807,DJ Sebb
65597312,Marvin
723,Gipsy Kings
67644,Leandro & Leonardo
4877074,Lova
8941068,Victoria Voss
5298065,Danger Dan
84881072,Mayberg
146333,James Vincent McMorrow
6928027,Von Wegen Lisbeth
1641705,JP Cooper
8329274,Florence Arman
6796671,Philipp Dittberner
5951818,Leoniden
9454970,SXTN
167362,Marteria
13720517,Chris Kläfford
11476350,Giant Rooks
793825,The Lumineers
10282992,Fil Bo Riva
985101,Kraftklub
4718997,Zsak
174440187,FORTELLA
299411,Euzen
6399972,Lili Refrain
49005051,SKÁLD
177930417,Mau P
1690105,Wardruna
5570870,Loud Luxury
393033,Jaded
5645881,Southstar
4969428,Heilung
572019,eivør
54115272,MONSS
165292927,Robin Carolan
1090898,Sian Evans
5305397,Weiss (UK)
3807,Gang Starr
1721301,Matt Sassari
4345220,Wuki
6234,Markus Schulz
12019904,Gaullin
150446,Riva Starr
9056746,Kati Ran
4590,Supermode
4777520,Oliver Heldens
7656150,Toby Romeo
3069,Rakim
3165071,Miracle Of Sound
6253,Eluveitie
9638926,Nytt Land
359503,Something Good
5602,Rotting Christ
275927,Faun
1564992,MORTEN
2056111,Garmarna
155494,Trevor Morris
129132632,Errrilaz
145967,Granada
181203,LaBrassBanda
141449542,Resi Reiner
1443214,P.O.D
5605854,Thundermother
8927232,Pizzera & Jaus
93745,The Piano Maestros
389851,Dirty Heads
9997898,Rayelle
2380491,DJ Kuba
1570549,Dustin Lynch
14130899,Delayde
1478485,Just Kiddin
720,Luniz
410770,Culture Shock
288299,Pop Evil
324006,Yves V
7109365,Steam Phunk
4145,Corey Taylor
704,Lostprophets
130398,Bingo Players
120,In Flames
7803478,Hugel
12049,Darius
4819446,M. Fischer
13623,In This Moment
9299302,Dombresky
89192,LEA
3855,Kenny Loggins
7180,Patrice Rushen
4085529,Yall
1547598,Benny Blanco
14107147,Powfu
146740,Guz
589,Global Deejays
12920,Deichkind
5863851,Tep No
7988922,Sofi Tukker
629,Fugees
61905,Paul Woolford
2639,Vangelis
81677772,Yuto.
66773222,Scott Rill
4116624,MargotReisinger
81638582,Hoffy Beats
2813281,Amigdala
8853362,Jordan Mackampa
502290,DJ Drez
1006153,Majan
2415341,CRO
9252958,Julia Jacklin
241555,Nancy Rumbel
132769962,Pawan Krishna
887565,Lord Huron
12414930,Yoga Flow
13987281,High Vis
116202712,Softcult
3294,Millencolin
1077684,Magaivers
4119911,Carbona
13533,Dead Fish
14554613,Soul Blind
9220,Zélia Duncan
8608596,Paerish
85494012,Brutus
73696,The Microphones
3684,Satanic Surfers
8769740,Pense
377,Against Me!
15899,The Twang
1632726,Garage Fuzz
16484,Nailbomb
105045942,Militarie Gun
10295530,The Beths
5885319,Ways Away
16410,Parkway Drive
4890654,Dance of Days
75366642,Milly
12772757,Inclination
16822,Ida Corr
1262849,Rose Nascimento
5099,Baby Bash
79459,Beyoncé feat. Jay-Z
12117,Cherish
4456001,Léo Santana
8212768,Silvanno Salles
5571502,RÜFÜS DU SOL
170008,Santigold
56333,Kid Francescoli
6447674,NHYX
1204125,Boulevard des Airs
2640,Chic
64838,Fabienne Thibeault
6426,Basil Poledouris
2791,Klaus Badelt
190592537,ANAÏS MVA
3521,Donna Summer
1509,Gustavo Santaolalla
1300645,Mac Quayle
7604062,Vendredi sur Mer
14310515,Terrenoire
288704,Kenji Kawai
13698817,Hervé
13507,Tyler Bates
3198,Eddy Mitchell
135294962,Poppy Fusée
13533393,Foé
981,Michael Zager Band
158955,Lisa Mitchell
390168,The Tallest Man on Earth
1324,Rainbow
57423,MZ
2710661,Oscar and the Wolf
106850892,Muni Long
4519276,Matt Maltese
1194083,"Tyler, The Creator"
5059,DB Boulevard
10261270,Agar Agar
5175734,Vald
7022443,Ruelle
6401240,Dean Lewis
5570867,DJ YB The Great
8763546,Rachel Chinouriri
9905864,BLOW
83493272,dj pilita
7272012,Ikaz Boi
1179883,Donovans
242907,Cavaleiros do Forró
315576,Padre Marcelo Rossi
4438241,Lennon Stella
4447123,TheFatRat
4885234,Electro-Light
5314095,Prismo
9630242,Elektronomia
7943626,Jüri Pootsmann
5307736,OLWIK
4976135,Diamond Eyes
16794,Pino D'Angiò
102633,Amadeus
4514572,Tobu
4667,La Compagnie Créole
13114191,Pascal Letoublon
10835024,Giraffe Squad
1297024,Jonathan Roy
4315395,Vicetone
1670355,Lartiste
1911831,Miss Mary
